"id","lat","lng","artdtsch","artbot","gattungdeutsch","strname","pflanzjahr","standalter","bezirk","standortnr","wassermenge","wassersumme","anzahlg"
"12239","51.314560118522991","12.328162628794514","Japan-Apfel","Malus toringo","Malus","Volkspark Kleinzschocher",2020,3,"Kleinzschocher","osm_paten_G23115",60,"60","1"
"12594","51.324933166054848","12.453210359321343","Spitz-Ahorn","Acer platanoides","Acer","Dorfanger und Festwiese Zweinaundorf-Gottschalkstraße",2013,10,"Mölkau","osm_paten_G19518",20,"20","1"
"12605","51.325122111049268","12.453073134354822","Weißrindige Himalaya-Birke","Betula utilis 'Doorenbos'","Betula","Dorfanger und Festwiese Zweinaundorf-Gottschalkstraße",2015,8,"Mölkau","osm_paten_G26820",20,"20","1"
"12606","51.324903445541729","12.453138223106384","Blumen-Esche","Fraxinus ornus","Fraxinus","Dorfanger und Festwiese Zweinaundorf-Gottschalkstraße",2015,8,"Mölkau","osm_paten_G26825",20,"20","1"
"12730","51.342363797378638","12.417009308917850","Haus-Apfel 'Gravensteiner'","Malus domestica 'Gravensteiner'","Malus","""Lichter Hain""-Wurzner Straße Baulückenbegrünung",2022,1,"Volkmarsdorf","osm_paten_93578",65,"185","3"
"13487","51.321151333925222","12.254450813988763","Yoshino-Kirsche","Prunus x yedoensis","Prunus","Park Miltitz",2012,11,"Miltitz","osm_paten_G29549",50,"350","7"
"1397","51.332709671263395","12.406461204851581","Kegelförmiger Spitz-Ahorn","Acer platanoides 'Emerald Queen'","Acer","Riebeckstraße",2020,3,"Reudnitz-Thonberg","22124",60,"580","14"
"14390","51.329254413527842","12.308796649435044","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2020,3,"Schönau","osm_paten_G20485",50,"105","3"
"14618","51.342604973652733","12.392868866217649","Holländische Linde","Tilia x vulgaris","Tilia","Marienplatz",2023,0,"Zentrum-Ost","osm_paten_10136",8,"8","1"
"14619","51.342608223468218","12.392966332682121","Holländische Linde","Tilia x vulgaris","Tilia","Marienplatz",2023,0,"Zentrum-Ost","osm_paten_10182",8,"16","2"
"14659","51.332972632962992","12.333906377406109","Platane","Platanus x acerifolia","Platanus","Aurelien-/Hähnelstraße",2017,6,"Lindenau","osm_paten_G44385",90,"170","3"
"14660","51.333105075977990","12.333702390293997","Haus-Apfel","Malus domestica","Malus","Aurelien-/Hähnelstraße",2017,6,"Lindenau","osm_paten_G44388",90,"90","1"
"14670","51.333892829320213","12.327792050418934","Kugel-Spitz-Ahorn","Acer platanoides 'Globosum'","Acer","Henriettenpark",2012,11,"Lindenau","osm_paten_G1327",80,"230","3"
"1472","51.332806835797804","12.406515302127543","Kegelförmiger Spitz-Ahorn","Acer platanoides 'Emerald Queen'","Acer","Riebeckstraße",2020,3,"Reudnitz-Thonberg","22123",60,"580","14"
"14727","51.333977312771829","12.327659350282810","Trauben-Kirsche","Prunus padus","Prunus","Henriettenpark",2012,11,"Lindenau","osm_paten_G3533",90,"255","4"
"14731","51.333649824553866","12.327536691189717","Pflaumenblättriger Weißdorn 'Splendens'","Crataegus persimilis 'Splendens'","Crataegus","Henriettenpark",2015,8,"Lindenau","osm_paten_G15866",60,"110","2"
"14732","51.333616682119974","12.327479608898212","Pflaumenblättriger Weißdorn 'Splendens'","Crataegus persimilis 'Splendens'","Crataegus","Henriettenpark",2018,5,"Lindenau","osm_paten_G15867",75,"295","5"
"14751","51.333736322622428","12.327334669357453","Rot-Eiche","Quercus rubra","Quercus","Henriettenpark",2015,8,"Lindenau","osm_paten_G16018",100,"330","4"
"1479","51.353888090506196","12.461795520535247","Rot-Esche Summit","Fraxinus pennsylvanica 'Summit'","Fraxinus","Schlehenweg",2020,3,"Paunsdorf","50369",45,"450","32"
"15793","51.325099297847785","12.290299144204555","Stiel-Eiche","Quercus robur","Quercus","WG Grünau WK 5.1-Garskestraße/Lützner Straße/Schönauer Straße",2020,3,"Schönau","osm_paten_78024",100,"400","4"
"15794","51.320443714466712","12.283846876004874","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parkplatz 6201",2023,0,"Grünau-Mitte","125960",100,"100","1"
"15795","51.320432341640995","12.283791236882522","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parkplatz 6201",2023,0,"Grünau-Mitte","125961",100,"100","1"
"15796","51.320215077750824","12.283839501826668","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Am Kirschberg",2023,0,"Grünau-Mitte","125962",100,"100","1"
"15798","51.320730140681562","12.285149548258349","Hopfenbuche","Ostrya carpinifolia","Ostrya","Heilbronner Straße",2023,0,"Grünau-Mitte","125963",100,"100","1"
"15799","51.320671698998510","12.285266846906318","Hopfenbuche","Ostrya carpinifolia","Ostrya","Ulmer Straße",2023,0,"Grünau-Mitte","35046",100,"100","1"
"15800","51.320541320255643","12.284098756541258","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,0,"Grünau-Mitte","125964",100,"100","1"
"15801","51.320418237821755","12.284004249407534","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,0,"Grünau-Mitte","125965",100,"100","1"
"15802","51.320343881264094","12.284040545145295","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,0,"Grünau-Mitte","125966",100,"100","1"
"15803","51.320188302211264","12.284104427416931","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,0,"Grünau-Mitte","125967",100,"100","1"
"15804","51.320165682084564","12.283970565347021","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,0,"Grünau-Mitte","125968",100,"100","1"
"15805","51.319566689711927","12.284235441083835","Stiel-Eiche","Quercus robur","Quercus","Heilbronner Straße",2023,0,"Grünau-Mitte","125969",100,"100","1"
"15806","51.319465450820324","12.284283388934931","Stiel-Eiche","Quercus robur","Quercus","Heilbronner Straße",2023,0,"Grünau-Mitte","125970",100,"100","1"
"15807","51.319427384404740","12.284299195228177","Stiel-Eiche","Quercus robur","Quercus","Heilbronner Straße",2023,0,"Grünau-Mitte","125971",100,"100","1"
"15835","51.319686083687927","12.285832271829999","Stiel-Eiche","Quercus robur","Quercus","Ulmer Straße",2023,0,"Grünau-Mitte","126138",100,"100","1"
"15836","51.319647393000402","12.285723662963242","Stiel-Eiche","Quercus robur","Quercus","Ulmer Straße",2023,0,"Grünau-Mitte","126140",100,"100","1"
"15837","51.319557486888129","12.285756086724975","Stiel-Eiche","Quercus robur","Quercus","Ulmer Straße",2023,0,"Grünau-Mitte","35044",100,"100","1"
"15838","51.319563527156767","12.285883562261231","Stiel-Eiche","Quercus robur","Quercus","Ulmer Straße",2023,0,"Grünau-Mitte","126139",100,"100","1"
"15851","51.420659898463093","12.421826233750922","Stiel-Eiche","Quercus robur","Quercus","Göbschelwitzer Straße/Schulgasse (OT Göbschelwitz)",2023,0,"Seehausen","osm_paten_122419",5,"10","2"
"15852","51.420702441007691","12.421733213969308","Stiel-Eiche","Quercus robur","Quercus","Göbschelwitzer Straße/Schulgasse (OT Göbschelwitz)",2023,0,"Seehausen","osm_paten_G44700",5,"10","2"
"15966","51.320324043960461","12.255129655488471","Spitz-Ahorn","Acer platanoides","Acer","Auenweg",2020,3,"Miltitz","51965",75,"220","6"
"15969","51.345848355987343","12.315275814463323","Säulen-Eiche","Quercus robur 'Fastigiata'","Quercus","Benediktusstraße",2020,3,"Leutzsch","76980",15,"15","1"
"15970","51.345903101081454","12.315090220205692","Säulen-Eiche","Quercus robur 'Fastigiata'","Quercus","Benediktusstraße",2020,3,"Leutzsch","76981",40,"120","3"
"15987","51.341562921564169","12.330054523879504","Blut-Ahorn 'Deborah'","Acer platanoides 'Deborah'","Acer","Friesenstraße",2020,3,"Altlindenau","54933",10,"10","1"
"15988","51.341688217738664","12.330129810721701","Blut-Ahorn 'Deborah'","Acer platanoides 'Deborah'","Acer","Friesenstraße",2020,3,"Altlindenau","54935",10,"10","1"
"16001","51.331808935929651","12.325628033650196","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Gießerstraße",2020,3,"Lindenau","76961",20,"83","7"
"16002","51.331688822654478","12.325704945849404","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Gießerstraße",2020,3,"Lindenau","76962",20,"78","6"
"16024","51.321530300161896","12.276121273728473","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47491",100,"100","1"
"16025","51.321958992644809","12.275828222870514","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47496",100,"100","1"
"16026","51.323487632665824","12.274861526783829","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47543",100,"100","1"
"16027","51.323663456751873","12.274764396127447","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Schönau","47545",100,"100","1"
"16028","51.323751275602760","12.274715692488751","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Schönau","47546",100,"100","1"
"16029","51.323927009725864","12.274618566010510","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47548",100,"100","1"
"16030","51.324263140055827","12.274441585252839","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47552",100,"100","1"
"16031","51.324349631816389","12.274397696193667","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Grünau-Nord","47553",100,"100","1"
"1614","51.307848313957770","12.378759907059019","Amberbaum","Liquidambar styraciflua","Liquidambar","Pfeffingerstraße",2020,3,"Connewitz","77971",40,"360","10"
"1622","51.320756231599958","12.263745321872726","Stiel-Eiche","Quercus robur","Quercus","Am kleinen Feld",2020,3,"Grünau-Nord","77987",150,"350","3"
"1647","51.325639427209133","12.289721439512789","Stiel-Eiche","Quercus robur","Quercus","Parkplatz 6004",2020,3,"Schönau","78000",150,"450","4"
"1648","51.325550781434131","12.289852580801711","Stiel-Eiche","Quercus robur","Quercus","Parkplatz 6004",2020,3,"Schönau","78001",150,"450","4"
"1649","51.325465416485649","12.289978084523867","Stiel-Eiche","Quercus robur","Quercus","Parkplatz 6004",2020,3,"Schönau","78002",150,"450","4"
"1655","51.319664624921217","12.277562497857282","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,3,"Schönau","47435",100,"500","5"
"1681","51.346701444957269","12.316176291692864","Säulen-Eiche 'Fastigiata Koster'","Quercus robur 'Fastigiata Koster'","Quercus","Weinbergstraße",2020,3,"Leutzsch","75862",10,"10","1"
"2024","51.322928099999999","12.321174800000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038164",100,"500","5"
"2025","51.322857200000001","12.321159800000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038165",100,"500","5"
"2026","51.322797899999998","12.321140700000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038166",100,"507","6"
"2027","51.322737900000000","12.321109999999999",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038167",100,"450","5"
"2028","51.322676600000001","12.321106600000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038168",100,"500","5"
"2029","51.322984699999999","12.321183400000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038169",100,"400","4"
"2030","51.322240800000003","12.320957999999999",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038177",100,"500","5"
"2032","51.322142800000002","12.320933000000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038179",7,"7","1"
"2033","51.321998899999997","12.320935000000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038182",100,"700","7"
"2034","51.321975700000003","12.320981500000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038183",100,"800","8"
"2036","51.321954800000000","12.321092699999999",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038285",100,"700","7"
"2037","51.321970800000003","12.321169100000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038286",100,"700","7"
"2038","51.321782499999998","12.321038900000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038289",100,"650","7"
"2039","51.321745399999998","12.320975499999999",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038290",100,"700","7"
"2040","51.321809999999999","12.320982000000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038291",100,"700","7"
"2042","51.321636499999997","12.320864300000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038293",100,"700","7"
"2043","51.321660700000002","12.320936200000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038294",100,"700","7"
"2048","51.322181600000000","12.321436100000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038307",100,"500","5"
"2049","51.322193200000001","12.321333700000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038308",100,"500","5"
"2051","51.322138400000000","12.321360800000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038310",100,"500","5"
"2052","51.322154599999998","12.321269500000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038311",100,"500","5"
"2053","51.322164600000001","12.321170800000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038312",100,"500","5"
"2054","51.322332699999997","12.321849400000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038320",50,"50","1"
"2055","51.322304000000003","12.321289200000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038321",100,"500","5"
"2056","51.322661400000001","12.321402400000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038322",100,"500","5"
"2057","51.322652300000001","12.321538100000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038323",100,"500","5"
"2058","51.322590099999999","12.321478100000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038324",100,"500","5"
"2059","51.322539399999997","12.321718400000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038330",100,"500","5"
"2060","51.321870400000002","12.320980000000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_6058038331",100,"700","7"
"2066","51.322022400000002","12.321442400000000",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_8531277352",100,"300","3"
"2067","51.322077700000001","12.321479999999999",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_8531277353",100,"500","5"
"2076","51.322524700000002","12.321255300000001",NULL,NULL,NULL,NULL,2016,7,NULL,"osm_8595936891",100,"400","4"
"2217","51.325708253869692","12.343252416559755","Gleditschie 'Skyline'","Gleditsia triacanthos 'Skyline'","Gleditsia","Brockhausstraße",2021,2,"Schleußig","40855",75,"125","2"
"2316","51.347757691602830","12.373214062044861","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parthenstraße",2021,2,"Zentrum-Nord","12929",40,"60","2"
"2317","51.347765833200917","12.373350284660106","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parthenstraße",2021,2,"Zentrum-Nord","12960",40,"40","1"
"2491","51.317943515516397","12.322945204269441","Säulen-Hainbuche 'Frans Fontaine'","Carpinus betulus 'Frans Fontaine'","Carpinus","Baumannstraße",2021,2,"Kleinzschocher","44458",25,"50","2"
"2499","51.316932240266695","12.324902621198332","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Rolf-Axen-Straße",2021,2,"Kleinzschocher","76549",30,"160","7"
"2502","51.317008523754637","12.324828427667725","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Rolf-Axen-Straße",2021,2,"Kleinzschocher","76552",30,"160","7"
"2537","51.323566206760788","12.260938858175455","Feld-Ahorn","Acer campestre","Acer","Dorfplatz",1970,53,"Miltitz","82876",50,"50","1"
"2688","51.332661899849882","12.350401455144535","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36292",40,"40","1"
"2689","51.332535835129178","12.350167506460926","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36293",40,"40","1"
"2690","51.332452853837076","12.350018079242151","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36295",40,"40","1"
"2692","51.332372627861474","12.349863197175516","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36297",40,"40","1"
"2693","51.332282301281722","12.349690199415171","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36298",40,"40","1"
"2694","51.332743439464004","12.350549914461892","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Käthe-Kollwitz-Straße",2021,2,"Lindenau","36303",40,"40","1"
"2695","51.332213842980110","12.343128391436032","Platane","Platanus x acerifolia","Platanus","Karl-Heine-Straße",2021,2,"Plagwitz","39885",5,"5","1"
"2702","51.332123558418374","12.347047030625012","Platane","Platanus x acerifolia","Platanus","Karl-Heine-Straße",2021,2,"Plagwitz","39956",45,"105","6"
"2721","51.332119983422352","12.347225664932546","Platane","Platanus x acerifolia","Platanus","Karl-Heine-Straße",2021,2,"Plagwitz","39954",10,"40","4"
"2862","51.341722162291013","12.355662292218629","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Jahnallee",2021,2,"Zentrum-Nordwest","35718",12,"18","2"
"2863","51.341695632102237","12.355546927519296","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Jahnallee",2021,2,"Zentrum-Nordwest","35719",24,"114","9"
"2898","51.302981459361213","12.390765259804258","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Probstheidaer Straße",2021,2,"Lößnig","32825",40,"410","16"
"2899","51.303035313566824","12.391107275228007","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Probstheidaer Straße",2021,2,"Lößnig","32829",40,"410","16"
"2912","51.303348560418762","12.392175947132349","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Probstheidaer Straße",2021,2,"Marienbrunn","71055",40,"285","15"
"3032","51.337422663484908","12.333870996496714","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Lindenauer Markt",2021,2,"Altlindenau","55001",60,"72","2"
"308","51.388751830124200","12.325065360000609","Zierkirsche","Prunus x schmittii","Prunus","Sandweg",2020,3,"Lindenthal","62134",120,"760","10"
"310","51.389058779504801","12.325363847110136","Zierkirsche","Prunus x schmittii","Prunus","Sandweg",2020,3,"Lindenthal","62147",60,"60","1"
"311","51.388983515249258","12.325321231530681","Zierkirsche","Prunus x schmittii","Prunus","Sandweg",2020,3,"Lindenthal","62148",80,"140","3"
"3115","51.372029794266631","12.383881416950340","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Gräfestraße",2021,2,"Eutritzsch","61171",25,"25","1"
"312","51.388628870816589","12.325116090884745","Zierkirsche","Prunus x schmittii","Prunus","Sandweg",2020,3,"Lindenthal","62151",120,"820","10"
"3314","51.325178073335735","12.274053264764236","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47563",100,"500","5"
"3315","51.325261923790897","12.274011827585438","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47564",100,"500","5"
"3316","51.325347344869229","12.273976039200088","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Schönau","47565",100,"500","5"
"3317","51.325393731394286","12.273763868293775","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","85404",100,"500","5"
"3318","51.320540233572444","12.276778257539959","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","85429",100,"800","8"
"3319","51.320376713863631","12.276890469311196","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47459",100,"800","8"
"3320","51.320460278484283","12.276832839144909","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47460",100,"800","8"
"3321","51.321054543905561","12.276474085038387","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47485",100,"800","8"
"3322","51.321137669203551","12.276416909869743","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47486",100,"800","8"
"3323","51.321219669949770","12.276357791572858","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,2,"Grünau-Nord","47487",100,"800","8"
"3346","51.382582127512769","12.318209398247854","Spitz-Ahorn","Acer platanoides","Acer","Pater-Gordian-Straße",2013,10,"Wahren","60714",10,"10","1"
"3363","51.360750064895520","12.388726458241695","Berg-Ahorn","Acer pseudoplatanus","Acer","Zerbster Straße",NULL,NULL,"Eutritzsch","3979",50,"50","1"
"3484","51.332869213871689","12.340703028974964","Platane","Platanus x acerifolia","Platanus","Erich-Zeigner-Allee",2022,1,"Lindenau","40267",10,"20","2"
"3530","51.319283397131130","12.284361883584721","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Heilbronner Straße",2022,1,"Grünau-Mitte","87272",100,"100","1"
"3671","51.362198959758963","12.375111369138564","Robinie 'Semperflorens'","Robinia pseudoacacia 'Semperflorens'","Robinia","Blochmannstraße",2022,1,"Gohlis-Süd","58491",20,"161","15"
"3886","51.321295049720234","12.256164722063371","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Geschwister-Scholl-Straße",2022,1,"Miltitz","52079",50,"200","4"
"3888","51.320728053825377","12.256302929705942","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Geschwister-Scholl-Straße",2022,1,"Miltitz","52087",50,"150","3"
"435","51.317844101134284","12.325659766415168","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76146",5,"5","1"
"436","51.317711983618402","12.325656115278674","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76147",10,"10","1"
"437","51.317633264371146","12.325647347649012","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76148",20,"35","3"
"438","51.317463193305969","12.325651646053890","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76149",20,"40","4"
"439","51.317287968645324","12.325639021049451","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76150",18,"36","4"
"441","51.317354357872482","12.325836383007980","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Creuzigerstraße",2020,3,"Kleinzschocher","76157",5,"8","2"
"443","51.319944697993655","12.325837518530916","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76164",48,"96","2"
"444","51.319867323316124","12.325836422956309","Säulen-Fächerblattbaum","Ginkgo biloba 'Princeton Sentry'","Ginkgo","Gießerstraße",2020,3,"Kleinzschocher","76165",72,"144","2"
"4443","51.334207999999997","12.399817900000000",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"osm_2763476401",10,"15","2"
"4445","51.334593400000003","12.398380299999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"osm_2763476407",75,"75","1"
"4448","51.334048799999998","12.400829099999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"osm_2763476414",25,"25","1"
